NatWalkInd,Shape_Area
16.16666667,57059.58631
13.0,96991.58539
17.83333333,205078.5918
13.0,30206.14949
16.0,62546.15815
5.833333333,10563673.98
14.5,174695.0754
13.83333333,464719.6184
16.66666667,101365.933
14.0,206593.842
13.83333333,66101.51941
17.16666667,21430.46846
16.83333333,67773.87209
12.33333333,80647.95743
14.5,221188.2915
14.33333333,623047.0462
10.33333333,765871.6371
10.83333333,11156872.04
4.166666667,4629712.315
13.33333333,582471.5429
16.33333333,96162.08599
17.33333333,174678.2883
15.33333333,247450.5883
19.16666667,709637.4505
8.0,1904448.174
15.0,461426.2464
6.333333333,19981950.13
12.0,20296304.29
9.833333333,4469113.587
7.666666667,4285396.142
7.833333333,911656.0346
5.166666667,1125731.158
7.333333333,10779302.35
5.166666667,15644385.3
8.0,16387328.56
7.833333333,8151303.641
6.666666667,7021250.574
7.0,4267668.801
6.166666667,12600368.65
12.66666667,2651264.582
6.166666667,5608145.193
8.5,7510962.667
8.833333333,3801029.233
7.0,8454588.365
14.33333333,1704637.344
13.0,2568616.155
13.66666667,3708026.112
10.33333333,2838380.096
5.0,7221154.033
4.5,82383530.18
6.666666667,24724286.53
7.166666667,8401443.099
6.0,11780978.95
4.5,4460230.22
7.833333333,6726762.111
5.833333333,10808786.04
14.16666667,11574361.69
1.0,2135826848.0
12.83333333,11985685.0
7.333333333,5005658.44
11.66666667,33954395.08
8.5,2704627.726
8.666666667,6073461.32
14.33333333,2329798.466
17.0,485890.7805
13.16666667,2622398.546
12.5,270424.6599
7.333333333,2090393.961
17.66666667,477068.8095
9.0,4446575.033
6.333333333,13644603.7
7.833333333,7032477.754
8.666666667,5998853.116
7.666666667,8593261.281
4.666666667,2829020.972
7.333333333,3240194.394
12.83333333,5549627.156
6.5,3782506.433
6.666666667,3063552.046
7.666666667,2927305.922
10.16666667,1710922.653
11.0,2126674.946
11.16666667,1678982.514
6.833333333,2006311.186
6.333333333,6060674.375
6.166666667,2163856.48
6.166666667,3674932.91
9.666666667,2899827.99
8.166666667,10095354.67
6.0,6406542.054
6.166666667,5562985.303
18.16666667,856350.5305
5.0,4600148.322
5.166666667,4025141.292
14.0,1634882.73
10.0,959034.697
9.0,1330419.716
3.666666667,882390.8481
13.16666667,293687.2273
11.5,504028.6023
15.16666667,212340.4941
13.83333333,581384.13
14.33333333,571109.8617
14.66666667,384034.1748
15.33333333,355258.4222
17.16666667,437145.8501
13.66666667,252344.9078
11.16666667,3215205.296
18.33333333,941217.3579
13.33333333,1497191.6
13.83333333,2348400.602
15.33333333,111286.4715
4.0,10035505.85
7.833333333,7627606.02
6.5,7193647.692
4.5,7497339.534
10.66666667,1746122.109
6.166666667,2471444.385
15.83333333,2412914.273
7.666666667,3395165.834
5.666666667,6108923.874
7.666666667,3667548.996
7.166666667,21316634.43
11.16666667,1047973.939
16.33333333,441449.2457
10.16666667,2152768.532
15.16666667,673241.3836
10.5,2325992.43
14.66666667,1076007.035
13.5,1612382.938
14.16666667,298687.4528
17.33333333,196735.4502
14.66666667,216422.1164
16.66666667,533072.1894
16.83333333,187662.0563
16.66666667,290053.1332
17.0,131615.951
13.0,177402.0301
16.33333333,192933.9531
12.16666667,1877961.921
14.33333333,3091452.55
12.0,1368176.877
12.5,2476507.379
10.33333333,559355.0243
13.66666667,1388348.464
13.0,617777.6222
15.83333333,756729.4949
11.33333333,656020.6454
16.33333333,934280.4134
14.83333333,666931.2034
10.66666667,1964341.239
11.16666667,3812361.756
11.16666667,3338699.731
16.33333333,562582.6862
7.5,10965913.38
12.16666667,4171460.78
17.83333333,201479.9804
16.5,377297.0981
6.833333333,11052629.47
16.5,686713.2207
8.0,1244092.901
13.5,1201405.58
12.83333333,682609.2645
15.5,4626392.309
11.0,188556.3764
17.5,120967.4422
12.0,380033.4017
15.16666667,213425.4353
15.5,167595.1144
14.16666667,209074.6208
15.83333333,174932.7383
15.5,246578.2975
13.33333333,323074.3319
12.83333333,569306.4118
4.5,2383389.595
11.83333333,2789089.562
4.333333333,10520471.74
13.5,507058.6749
8.666666667,16337997.34
7.5,10606067.95
4.833333333,13658385.29
6.5,3144500.979
9.5,1697549.206
12.66666667,239520.9855
10.16666667,1082227.686
12.33333333,379603.2923
19.33333333,225309.9147
15.5,1125604.636
15.5,1192289.892
18.33333333,245001.174
16.0,289282.8742
13.83333333,288812.711
15.5,3342720.636
16.33333333,245068.6483
19.5,321240.5983
17.66666667,132146.7773
14.5,218068.3723
16.33333333,206150.7792
12.83333333,277237.0477
14.5,109017.3084
16.5,173210.5045
14.33333333,134122.3226
17.66666667,145605.565
15.83333333,356243.9734
17.16666667,56692.79628
16.5,102538.517
16.66666667,104194.9676
14.0,130187.0158
15.0,176855.1559
12.33333333,21161.34864
18.83333333,45503.39749
8.333333333,4158998.92
12.33333333,2036569.057
5.0,18323328.38
4.5,1942000.194
13.0,347881.6729
6.0,1850429.015
5.166666667,551560.5102
9.0,1975056.47
7.0,4501902.892
8.0,6781277.321
13.66666667,3453275.659
13.66666667,484689.4844
5.5,10915391.11
14.66666667,113013.4615
16.66666667,79678.82565
16.0,2147240.41
12.66666667,745355.3822
7.0,3885375.28
13.16666667,405034.4958
7.333333333,5484841.636
11.33333333,1008166.326
12.5,1193825.936
17.83333333,866523.6735
8.833333333,1132167.053
5.166666667,686752.6127
9.333333333,1600799.586
10.66666667,847795.5492
14.5,914626.8172
14.5,375599.7419
14.16666667,1679540.965
12.5,2614187.257
14.5,462942.3689
16.16666667,332059.5469
10.5,595873.0367
7.333333333,2958342.461
10.0,696556.4541
4.5,3323110.426
8.5,466849.7544
10.16666667,1222216.148
4.833333333,3594850.961
12.33333333,5221374.615
15.16666667,923050.3058
12.0,615602.3957
12.16666667,300039.4488
16.16666667,494328.1531
13.5,412619.9375
16.83333333,463806.6509
6.5,1430271.638
6.666666667,790903.8737
5.5,11315386.46
14.33333333,1138230.535
17.16666667,328822.6758
11.0,841167.4449
14.16666667,663389.2051
17.33333333,215676.8985
15.5,161839.3014
8.5,5197006.643
8.333333333,3474474.663
4.833333333,5943772.19
4.166666667,12928180.15
5.0,10411349.23
7.5,11617673.28
6.5,28017626.19
8.833333333,326223.5915
14.33333333,289000.9903
12.83333333,8184105.887
5.666666667,13404830.53
6.833333333,8316828.757
14.66666667,131900.2233
4.333333333,176765374.4
4.5,26055396.65
5.5,40647133.41
4.5,15390990.87
9.666666667,8036133.915
15.66666667,253772.3659
4.833333333,30456689.84
3.833333333,9608533.538
10.83333333,2292262.45
4.333333333,16921184.07
9.833333333,5169131.921
6.0,29136073.12
11.16666667,2130171.516
10.5,902502.3462
6.333333333,30800240.24
3.833333333,54958902.24
7.833333333,4097646.217
7.0,9390116.649
14.0,520605.7437
16.16666667,452677.4894
17.66666667,226345.4178
4.833333333,100706985.0
3.5,7076104.851
12.33333333,920828.5878
14.5,108629.0985
13.66666667,181382.5582
4.833333333,5087415.927
8.166666667,3882381.933
7.5,3886635.096
6.666666667,6645167.194
5.0,19341751.27
14.33333333,183395.8414
11.5,1533676.025
14.83333333,1849470.251
10.16666667,937031.264
6.333333333,5122379.683
3.0,54176925.64
16.33333333,604188.5526
5.833333333,1666537.699
13.66666667,2114834.055
10.16666667,14159509.53
13.33333333,175913.5548
16.0,398832.5558
6.333333333,23267919.5
3.666666667,17529289.99
6.166666667,39715112.47
18.16666667,255763.0835
7.5,17145740.38
5.0,60428531.01
5.0,14945090.19
3.833333333,10606317.91
5.5,11606115.95
7.833333333,17253918.4
14.5,248167.8307
11.66666667,618987.3267
5.833333333,14936735.87
4.333333333,31482723.45
14.83333333,515724.5649
5.666666667,4247733.554
5.0,24164272.07
2.833333333,20816058.21
6.0,19342082.61
4.5,27156965.57
5.166666667,20281731.27
6.0,25225923.68
6.166666667,14088836.95
7.0,12296543.28
6.833333333,7548030.215
5.333333333,22334423.63
6.666666667,2341386.743
8.0,6321781.597
11.16666667,423419.9578
7.833333333,11661196.87
7.0,8312814.979
8.5,8359185.607
15.66666667,730999.5347
17.66666667,94555.84755
4.833333333,21824931.37
3.0,38812789.05
10.16666667,4244363.882
5.166666667,28445473.71
6.166666667,35066047.69
13.16666667,274962.4043
10.5,14296240.71
4.833333333,16260192.89
4.5,42259578.71
5.166666667,16970411.55
6.833333333,6133402.548
6.833333333,2646359.098
7.333333333,10400334.14
3.833333333,11270654.02
4.333333333,24012977.72
12.33333333,404309.9486
16.5,186075.5261
7.5,5765591.932
5.5,45516610.97
8.5,3848529.585
12.33333333,708704.774
9.833333333,23242184.96
17.5,194996.7641
5.333333333,4096698.11
7.0,6846351.241
12.66666667,304224.087
11.16666667,16043973.66
6.5,5691471.822
12.83333333,490022.3422
17.5,255547.6013
5.5,1025346.307
8.333333333,7267420.603
5.5,7317268.44
6.833333333,12286083.03
4.333333333,64296659.33
6.5,22400584.45
4.833333333,9249090.253
4.166666667,24875543.63
11.66666667,8826415.898
7.0,6074721.781
4.0,65488238.47
4.833333333,32042769.81
4.833333333,30385737.21
9.333333333,7048390.663
14.66666667,96448.07435
12.33333333,205798.0969
5.0,7472110.247
6.666666667,7182084.001
3.5,11920929.63
4.833333333,32201675.21
6.5,16425870.13
6.333333333,8267027.925
12.83333333,71531.43986
5.0,32638717.72
5.5,14399156.08
13.83333333,135296.4242
7.5,1586763.157
10.33333333,3094036.835
4.833333333,3237553.144
8.0,3325581.919
8.5,1945682.396
14.5,3282021.197
4.166666667,35529638.34
14.5,500697.9284
15.0,260828.7756
17.16666667,250825.917
11.0,1656685.293
6.333333333,343653.6457
7.166666667,511102.7687
13.33333333,767269.2887
19.5,161539.4182
15.16666667,1398984.379
9.666666667,812108.2364
14.33333333,639241.1802
13.5,1196127.938
14.0,1604978.027
10.33333333,613858.4827
16.0,413005.5784
18.33333333,344063.7877
13.66666667,206516.888
12.16666667,630490.1339
15.33333333,301914.0196
14.5,288457.8731
17.0,809107.7635
14.0,528388.2593
16.33333333,445919.3931
9.5,1106817.826
7.166666667,2310978.058
7.833333333,5933479.138
8.5,1254981.096
6.833333333,1092289.819
8.166666667,1621146.712
12.5,842870.0652
12.0,1157320.909
12.5,1421118.257
13.5,607071.8124
14.83333333,583590.7089
18.5,300519.7309
14.16666667,423416.363
13.33333333,5474587.19
6.166666667,4159791.141
5.166666667,5853703.134
8.166666667,5166888.784
13.0,502317.5425
8.5,1233799.399
16.5,1705998.854
7.666666667,1680982.51
17.16666667,307037.1231
14.83333333,407023.9332
13.33333333,1344845.423
11.5,263449.9067
15.0,1378283.485
17.66666667,197931.3307
14.16666667,93759.98494
15.83333333,578530.6901
12.83333333,323404.6997
10.33333333,5791010.016
13.0,6839824.132
16.83333333,566324.7356
14.33333333,1575004.842
13.16666667,845905.5293
13.5,1642473.909
13.33333333,230031.9749
16.16666667,189321.0512
16.66666667,177499.944
16.66666667,447928.0372
10.33333333,1648976.67
14.33333333,465533.6285
11.83333333,1384935.611
16.33333333,1276401.581
12.66666667,376742.7378
13.0,488468.7823
14.0,713568.7811
12.16666667,486031.2234
12.5,737206.41
14.16666667,423905.4594
14.33333333,285200.596
12.33333333,527915.9976
13.0,793152.9547
17.66666667,260686.0463
13.16666667,99198.24414
13.0,271388.0969
14.16666667,3515560.815
17.33333333,175057.5256
15.33333333,142791.8992
15.5,286960.9069
16.5,271548.9314
13.83333333,189855.5689
14.0,183234.4745
15.66666667,95577.35307
16.5,107381.6984
18.33333333,204453.272
14.83333333,92149.8356
17.0,207250.355
18.16666667,203158.5153
16.0,79950.42259
15.16666667,179112.3284
15.0,319276.7316
15.16666667,166369.201
18.33333333,253161.8919
11.33333333,104485.7687
15.5,148803.0113
11.16666667,75537.55607
16.0,136699.894
16.16666667,179091.6462
16.33333333,161524.8469
12.0,440625.8531
16.16666667,1111307.644
11.5,1555838.135
12.66666667,3528857.655
16.0,462694.5262
13.33333333,786185.374
6.0,22946020.54
14.16666667,128095.7019
8.0,3544750.324
11.33333333,68074.15907
14.0,136910.0718
14.16666667,129665.9547
14.83333333,82503.93817
12.66666667,462593.6134
17.16666667,31397.28564
16.33333333,63781.94191
18.66666667,136335.701
16.16666667,107204.0097
12.0,154852.0093
15.16666667,106433.8134
18.83333333,174860.8873
14.0,29810.7163
14.83333333,126606.9375
14.83333333,159938.9589
16.0,35329.89193
14.33333333,39813.40338
19.33333333,244221.7888
18.83333333,73447.2863
13.83333333,680952.2571
12.5,81447.3391
14.66666667,44688.56163
15.66666667,116881.4674
13.66666667,183588.7742
10.83333333,366787.0101
15.33333333,136800.5284
13.66666667,269190.4348
17.0,42999.05405
10.5,530946.8012
15.66666667,106855.9617
16.16666667,139342.8548
15.0,85261.09375
10.5,728900.9708
4.333333333,740679.2985
3.833333333,865581.6705
9.166666667,4019615.381
5.666666667,1735166.454
4.833333333,6286791.142
5.833333333,7379966.213
5.5,14165808.67
13.5,245528.3206
12.83333333,388042.5865
17.16666667,511313.6601
5.666666667,634293.3737
4.833333333,9910991.329
15.66666667,1080721.809
11.66666667,2436908.337
7.5,48972643.51
4.5,11374924.49
15.5,110061.5333
3.0,5456398.659
11.83333333,651207.5632
3.333333333,24126810.82
5.666666667,2924625.782
9.166666667,1863776.646
15.66666667,647976.933
9.0,1282931.211
7.333333333,829540.5023
5.833333333,2355442.11
11.83333333,1882478.129
13.66666667,312835.3714
7.666666667,4084227.431
7.166666667,1505022.767
7.833333333,3754738.627
11.33333333,4597467.248
6.5,12260333.06
10.16666667,15125273.87
11.83333333,4913520.691
6.5,3257128.716
5.666666667,9051605.987
13.16666667,6900601.27
13.83333333,194303.1363
15.83333333,216454.7028
16.5,212499.0743
5.833333333,3482360.023
10.83333333,2625970.243
14.0,1514009.985
13.16666667,233610.7661
16.66666667,203102.491
16.16666667,87860.03597
13.16666667,275445.1708
4.0,18218829.66
6.0,4842379.883
5.833333333,13801869.81
8.0,10040848.79
6.166666667,4228505.385
14.0,1338595.563
6.0,6773824.516
5.666666667,18949411.17
15.0,403783.5183
6.0,11441694.22
6.0,4452549.924
8.5,9584054.306
13.16666667,551307.3137
11.0,288800.8774
6.0,4530917.723
5.166666667,15046076.81
4.833333333,17698305.5
5.5,3106932.453
11.5,1575592.982
16.33333333,2447053.253
11.83333333,310914.5296
10.66666667,935264.5794
11.16666667,932633.2238
3.666666667,11789545.02
15.16666667,790528.774
6.666666667,2294578.111
4.833333333,4924402.916
8.0,4920894.979
8.5,2845566.424
12.5,2249636.185
5.833333333,5454205.183
7.833333333,4059103.233
10.0,2919162.1
7.666666667,1731453.356
4.833333333,7493918.626
5.5,23984245.18
5.5,5879341.708
7.666666667,3406424.961
6.5,1877838.255
7.666666667,1877588.295
5.166666667,2453533.195
12.83333333,775402.0941
9.833333333,1081885.767
7.666666667,2045270.781
7.833333333,1564753.326
7.333333333,5254294.516
14.5,925788.7604
13.16666667,1688956.333
17.16666667,628511.1722
13.16666667,1963827.355
13.16666667,1092599.716
9.0,1623436.547
4.833333333,2955610.404
6.0,1963703.995
11.5,1925357.047
10.33333333,2465142.146
6.833333333,4428687.223
15.83333333,123449.63
13.16666667,308770.7823
13.33333333,347439.8696
8.333333333,1887740.538
4.833333333,5728761.211
5.833333333,9498785.549
4.666666667,2024280.801
15.33333333,267931.4177
13.16666667,794349.5619
15.0,546440.7929
17.5,679055.406
14.0,2209320.342
15.5,703333.123
12.83333333,1068544.44
5.333333333,4057481.526
6.333333333,11805932.2
7.666666667,2676296.338
4.333333333,3480347.215
14.0,1430235.288
8.5,4204299.934
12.16666667,8076273.255
8.333333333,1556322.102
4.333333333,4032118.287
15.5,646816.6718
12.16666667,848754.3099
11.33333333,863510.9533
6.666666667,2695366.916
7.833333333,818113.549
10.5,611350.1206
16.16666667,1678542.148
14.33333333,366220.9731
12.0,522463.2574
12.66666667,1606208.905
13.66666667,209737.8553
15.16666667,246290.2121
14.83333333,117681.3585
12.0,138616.2204
19.33333333,602166.9553
11.83333333,151810.042
12.0,104873.4508
13.5,90806.13097
13.0,146818.7885
14.16666667,268381.5471
8.0,1112916.467
8.0,1581798.657
8.0,3076906.47
7.833333333,15153438.41
15.16666667,603277.8528
12.33333333,188703.3727
15.83333333,326938.972
16.0,581385.1958
5.166666667,6945451.527
13.83333333,248319.5887
14.16666667,155544.8602
13.66666667,180192.4225
5.666666667,6273622.113
5.833333333,1851877.69
9.0,3449727.791
4.333333333,13906614.28
18.0,132161.2336
5.833333333,9907292.362
18.0,309748.6723
17.33333333,172107.9158
14.33333333,746274.3658
4.833333333,16468260.8
15.83333333,1029402.325
12.33333333,476586.0378
7.833333333,8817853.011
6.5,1189507.493
13.16666667,1104631.108
12.66666667,956299.9674
13.0,333311.3988
8.833333333,566571.4204
11.5,1921146.947
6.333333333,4696727.63
12.83333333,1817876.094
11.66666667,1156409.087
12.5,246307.9738
4.0,14644480.91
10.66666667,2293453.715
4.833333333,4807061.272
10.5,12070267.95
16.66666667,297340.8887
9.666666667,7920929.911
8.666666667,1158850.359
5.166666667,12126803.97
12.0,1664293.528
7.333333333,6048281.554
9.666666667,12365457.09
14.0,1526689.099
12.83333333,5429651.489
13.5,376591.6582
14.0,360390.6097
12.33333333,392513.8335
13.16666667,381118.3875
11.33333333,1002063.725
17.83333333,300814.0281
11.5,11042301.3
4.0,18392577.0
2.833333333,110074645.0
13.5,662958.7823
10.33333333,1315416.091
8.666666667,697396.7489
11.66666667,1207558.02
11.83333333,1009098.474
17.0,980286.8878
12.5,177825.8312
17.83333333,131977.0681
16.0,220626.7766
15.5,227343.4462
14.66666667,1279683.355
16.83333333,239182.3756
10.5,745855.1809
16.83333333,145888.2052
15.5,68847.16618
9.0,2557488.251
13.66666667,358165.048
14.33333333,2204175.699
13.33333333,1042812.223
10.16666667,2348549.954
17.66666667,447576.9726
7.666666667,6844101.062
6.5,4180507.239
6.333333333,7940645.315
5.166666667,3973651.526
5.166666667,1866231.313
5.666666667,2137591.862
6.0,17079101.48
17.16666667,247113.3426
5.166666667,2338118.331
4.5,3933073.975
8.166666667,5323970.201
5.833333333,3156357.3
10.5,648527.0471
15.83333333,168200.1213
13.33333333,185021.5013
13.0,243931.9101
11.66666667,200953.2814
15.66666667,198799.4514
14.33333333,388212.0101
16.0,156192.2439
10.66666667,369199.8196
14.5,489103.9059
10.16666667,268063.5107
16.5,401501.1813
8.333333333,1140361.456
8.833333333,530581.8224
15.33333333,196282.4107
14.16666667,84520.5914
15.33333333,34912.10613
17.83333333,92414.62748
16.66666667,47170.06091
15.66666667,54029.26312
8.333333333,2715222.097
17.5,74124.20277
14.66666667,1283316.36
9.0,4475773.009
19.83333333,207894.5536
12.16666667,754098.742
6.833333333,7528701.394
4.833333333,7662713.977
9.666666667,2988660.995
17.5,389646.6414
5.166666667,2557681.08
12.16666667,1196203.02
17.0,1724364.966
14.83333333,43380.97006
12.83333333,200357.3313
18.66666667,442747.4154
17.33333333,1373953.986
18.83333333,338754.4096
16.16666667,132393.2596
17.16666667,82932.17193
12.16666667,448367.3867
4.0,8398030.426
15.83333333,415235.1593
9.166666667,2701110.541
12.0,2152767.342
15.5,168460.7125
10.33333333,2593578.93
10.66666667,918427.1991
10.66666667,1172256.883
6.0,1264592.309
12.83333333,1515791.621
14.66666667,501766.2564
17.33333333,1232081.864
14.5,857000.9941
12.16666667,1306345.196
11.0,374557.089
12.66666667,49676.91886
15.66666667,1002228.173
13.33333333,1629272.87
11.16666667,221955.962
14.66666667,59505.61121
7.333333333,2940990.954
14.5,223602.1738
13.66666667,865184.1738
14.66666667,1257159.603
12.0,635350.0611
14.33333333,395323.4214
13.0,492632.7858
12.83333333,1220172.237
15.83333333,762732.7685
18.33333333,519574.3429
15.66666667,761838.6779
15.0,1071988.675
16.16666667,545012.0577
5.666666667,7007793.638
8.0,6562923.027
16.83333333,1193786.738
16.66666667,148881.8531
13.16666667,194998.7476
11.66666667,2108840.65
17.66666667,267716.0812
10.33333333,1565642.376
13.66666667,110562.5839
15.5,67613.17755
6.5,13132526.23
3.666666667,6486722.508
4.833333333,8630070.049
16.16666667,822804.6278
12.5,3344898.226
5.5,4637404.188
6.666666667,4736670.659
4.0,4658999.025
7.666666667,829538.944
5.5,5263818.608
12.83333333,3177721.203
13.5,520534.1633
17.33333333,23654.48901
16.0,51749.63717
13.0,126526.2699
16.16666667,561169.2647
13.5,186125.3587
15.16666667,527776.9753
13.5,1049685.898
16.33333333,162272.0375
17.0,259389.6882
16.33333333,59842.64365
14.33333333,546707.1321
17.16666667,155342.6531
15.0,752024.0456
9.666666667,587337.1099
3.0,1298393.389
14.33333333,990305.3275
11.83333333,675967.3893
14.16666667,1208440.286
15.5,1172956.571
6.666666667,4176497.922
8.333333333,5514112.202
5.0,13110351.31
5.5,4341064.292
5.166666667,6699192.548
13.16666667,817224.4463
2.666666667,8662685.329
15.0,519644.3146
15.83333333,298702.461
13.83333333,883903.8027
15.66666667,38378.31826
12.66666667,774066.0897
16.16666667,376889.4933
13.0,777797.9364
12.33333333,353705.2927
13.16666667,457590.0841
13.0,454906.8591
14.16666667,454403.262
12.5,166420.7459
15.83333333,3938307.63
13.33333333,951535.5586
16.83333333,326674.4577
15.66666667,576471.9131
15.5,252815.7207
17.83333333,123903.7272
12.66666667,457256.1441
12.33333333,540052.6428
8.0,1658737.262
11.5,972064.339
4.0,7431026.147
8.666666667,8779906.959
15.33333333,149116.9344
13.66666667,108750.273
14.83333333,1134548.907
15.83333333,231861.3077
17.66666667,281449.3509
18.83333333,465014.86
18.16666667,694448.2182
13.5,615303.8286
14.33333333,939759.7839
15.83333333,770573.2808
15.16666667,330741.7348
5.833333333,16064421.86
17.5,846158.6785
6.833333333,1331526.607
17.0,1005174.075
15.83333333,718912.9522
14.83333333,349722.112
16.83333333,468815.5764
14.16666667,57183.08105
18.16666667,695204.4425
15.16666667,348211.1367
17.83333333,107267.811
18.33333333,317785.0806
12.16666667,168970.4193
16.33333333,95143.46105
16.83333333,268831.6901
16.66666667,157287.213
15.5,151710.1818
17.5,232720.8193
17.66666667,910865.8179
15.66666667,1174361.798
14.66666667,387201.7475
18.33333333,588091.5475
16.66666667,551682.3293
14.83333333,201598.4702
12.5,739819.6823
16.66666667,428824.9493
16.33333333,169970.9541
16.66666667,529126.2394
6.0,1182772.319
15.33333333,144946.1993
16.16666667,211656.5681
14.5,2567044.497
14.66666667,243002.7066
8.666666667,1498370.003
16.5,768332.6429
16.33333333,152917.5829
11.33333333,245032.3434
16.33333333,260179.9197
11.16666667,170843.3705
14.83333333,176290.3097
15.83333333,168610.4974
15.66666667,101449.5908
15.5,417074.9686
16.83333333,353246.717
11.33333333,284619.0721
6.166666667,1600721.763
12.33333333,537253.7743
16.83333333,332320.1122
15.66666667,267033.728
14.16666667,1178700.686
16.16666667,454177.8155
16.16666667,150545.127
16.66666667,75790.59913
12.16666667,844647.145
13.83333333,3714314.371
8.333333333,7654935.611
6.666666667,22807007.84
17.5,371911.028
12.33333333,215734.0421
12.66666667,751520.3595
12.83333333,421628.1228
18.66666667,234900.679
19.16666667,461827.1844
15.5,171426.0579
10.83333333,522007.1266
12.83333333,107376.9476
14.5,893938.8214
17.16666667,96904.30346
15.0,110086.7356
13.33333333,328738.7671
6.0,8652191.805
5.833333333,14915746.56
10.0,2010735.918
5.666666667,2072677.183
9.333333333,1058594.818
15.16666667,98249.76523
13.83333333,190943.0099
12.83333333,1645609.686
7.5,6589128.797
13.0,1347179.487
15.5,273833.5675
14.33333333,2307431.618
10.5,2744260.929
10.16666667,1132679.783
18.0,294594.5006
18.16666667,16573.92211
18.83333333,13518.00051
16.33333333,40007.27965
17.16666667,304932.0385
14.66666667,406101.2004
3.5,11471289.05
8.0,2822448.073
6.0,4246407.794
12.83333333,2071524.744
18.0,614572.1403
12.33333333,1054447.36
6.333333333,6073939.267
7.666666667,3923116.957
13.16666667,615261.1259
16.33333333,758466.2554
4.833333333,2973425.471
13.5,2437382.019
7.5,4204171.041
7.166666667,1388514.469
4.166666667,5199678.718
14.5,478409.5801
15.5,71973.77513
7.0,6634416.391
16.5,134896.2121
11.16666667,1066147.153
6.166666667,1903445.929
8.666666667,16371863.04
8.666666667,4981593.659
6.833333333,14639923.1
10.83333333,4145497.837
9.5,1222267.696
15.16666667,1923375.365
14.33333333,9801123.842
9.5,3373794.513
6.833333333,1378896.32
5.5,5342083.48
4.166666667,6148471.39
6.833333333,2846687.946
11.5,2235591.472
5.333333333,8435307.165
12.5,1338528.204
14.5,1526333.704
10.5,2072437.093
12.83333333,733405.7896
16.0,534991.5107
6.166666667,4416514.552
6.0,12137192.91
14.33333333,3251927.462
4.666666667,7821764.196
10.66666667,14832915.34
12.83333333,9280388.671
11.0,2770359.061
15.0,337153.492
8.666666667,7531516.77
11.83333333,11872478.07
17.16666667,480645.8931
5.0,1484601.524
6.5,694850.9002
4.833333333,23656507.61
4.0,3743478.689
13.5,531747.5391
12.83333333,338570.3007
10.33333333,4248515.874
9.666666667,2114672.303
11.83333333,715596.7067
13.66666667,1227817.489
6.333333333,16987911.96
16.33333333,542303.6102
19.0,930370.1452
13.5,231127.0514
14.0,261145.084
14.0,241067.2058
13.66666667,720588.5734
15.5,212939.4924
17.83333333,828814.7848
14.16666667,136479.257
13.16666667,170319.9381
12.83333333,782244.3201
13.5,1065547.709
12.16666667,1843419.165
3.833333333,5522015.367
7.5,2040387.086
5.333333333,21321879.57
13.5,898193.451
13.66666667,4204792.998
4.666666667,8943464.442
12.0,574045.8399
6.833333333,13104815.78
6.333333333,30336592.23
5.5,5564684.242
1.0,250282817.3
18.33333333,658315.8444
16.66666667,157899.3763
6.333333333,7364336.219
13.16666667,287894.8758
6.666666667,4397240.902
14.0,256460.7777
6.166666667,5962834.488
5.666666667,3235678.034
6.833333333,4035774.05
14.66666667,815796.7457
1.0,3864048.471
4.333333333,5931722.126
6.166666667,1726945.138
14.0,4357820.953
12.0,1116162.633
10.0,1676385.119
7.5,5214008.018
15.33333333,429849.9204
15.16666667,246876.8691
12.33333333,2092320.73
18.0,136150.771
12.83333333,322434.6238
12.5,730565.9363
3.833333333,8510374.295
9.0,1797287.851
6.833333333,6081015.057
10.66666667,389729.8853
17.0,233068.3557
13.5,272815.0059
14.0,141894.3383
4.666666667,16908836.52
4.0,12558464.44
6.166666667,4834744.812
6.666666667,10462503.09
3.666666667,808690.4577
7.5,1655314.673
13.5,1243569.47
12.5,408206.7138
9.333333333,2752810.639
16.33333333,654198.4485
13.16666667,625695.6458
11.0,1535258.141
9.5,2882836.816
13.16666667,729866.3987
16.16666667,169591.4052
12.0,667163.7686
8.833333333,4571925.518
13.0,5783648.337
6.5,5898417.197
17.16666667,201208.1573
15.0,230822.5917
16.16666667,1085691.731
12.33333333,379354.839
17.33333333,205637.5764
11.0,1316349.868
16.5,140891.6515
15.66666667,171921.6033
11.83333333,1958742.368
6.833333333,4336336.415
18.5,1233646.682
8.5,9773847.277
6.166666667,8850770.013
15.0,459928.2746
5.666666667,1713562.785
4.333333333,2762229.442
14.16666667,1400006.027
13.16666667,746864.7443
13.33333333,1741949.282
13.5,646234.6718
6.0,3757306.14
15.83333333,532734.2785
13.0,1837729.658
11.5,2124395.26
9.833333333,2203769.333
16.0,271220.4392
16.5,147427.3579
12.16666667,446040.3234
16.83333333,706810.7064
15.5,1124687.141
11.83333333,243907.4754
14.83333333,125688.5994
13.66666667,290867.5086
8.333333333,1644318.301
13.33333333,1065686.749
13.5,32487.89753
15.66666667,351626.3107
8.166666667,2138270.159
5.166666667,1920796.885
7.333333333,4042379.566
12.0,633540.1594
10.5,891844.9179
5.333333333,3192728.822
11.5,778179.4964
14.16666667,542592.8048
15.5,418576.4239
15.66666667,39066.12664
12.83333333,2463904.018
13.16666667,7484678.542
8.833333333,2215577.777
12.66666667,128418.4579
16.16666667,140416.0832
15.16666667,146681.3242
14.16666667,360526.8798
15.66666667,25353.13557
