NatWalkInd,Shape_Length,Shape_Area
6.333333333,18194.00345,8267027.925
12.83333333,1118.136291,71531.43986
5.0,35312.49994,32638717.72
5.5,18903.02352,14399156.08
13.83333333,1569.871891,135296.4242
7.5,7281.24435,1586763.157
10.33333333,7747.876963,3094036.835
4.833333333,9380.593095,3237553.144
8.0,12515.36455,3325581.919
8.5,6396.726966,1945682.396
14.5,10662.44704,3282021.197
4.166666667,32875.37841,35529638.34
14.5,3247.905378,500697.9284
15.0,2387.057827,260828.7756
17.16666667,2651.46152,250825.917
11.0,7440.023995,1656685.293
6.333333333,2977.616849,343653.6457
7.166666667,4146.318656,511102.7687
13.33333333,3543.35782,767269.2887
19.5,2173.29241,161539.4182
15.16666667,5971.470499,1398984.379
9.666666667,5127.979756,812108.2364
14.33333333,3915.18579,639241.1802
13.5,5032.735289,1196127.938
14.0,5987.645314,1604978.027
10.33333333,3510.088927,613858.4827
16.0,2809.195574,413005.5784
18.33333333,3662.754792,344063.7877
13.66666667,2146.44588,206516.888
12.16666667,4515.12207,630490.1339
15.33333333,2461.352067,301914.0196
14.5,3628.673332,288457.8731
17.0,3921.406301,809107.7635
14.0,3234.915587,528388.2593
16.33333333,3185.207925,445919.3931
9.5,5355.339157,1106817.826
7.166666667,6520.986037,2310978.058
7.833333333,10832.61795,5933479.138
8.5,5415.0655,1254981.096
6.833333333,5310.465965,1092289.819
8.166666667,5759.124081,1621146.712
12.5,4083.297606,842870.0652
12.0,4431.272609,1157320.909
12.5,4926.4519,1421118.257
13.5,3516.380368,607071.8124
14.83333333,3184.798839,583590.7089
18.5,2784.187117,300519.7309
14.16666667,3228.428403,423416.363
13.33333333,12526.6524,5474587.19
6.166666667,9093.258911,4159791.141
5.166666667,13030.94474,5853703.134
8.166666667,9143.480492,5166888.784
13.0,3135.71083,502317.5425
8.5,5554.986619,1233799.399
16.5,7430.331076,1705998.854
7.666666667,7130.900321,1680982.51
17.16666667,2793.086682,307037.1231
14.83333333,2932.388456,407023.9332
13.33333333,5509.370395,1344845.423
11.5,2388.648264,263449.9067
15.0,6080.700025,1378283.485
17.66666667,2134.774094,197931.3307
14.16666667,1316.831765,93759.98494
15.83333333,3545.990589,578530.6901
12.83333333,3278.842562,323404.6997
10.33333333,13949.8778,5791010.016
13.0,12575.31627,6839824.132
16.83333333,3330.200202,566324.7356
14.33333333,7471.828133,1575004.842
13.16666667,5452.744186,845905.5293
13.5,5780.05389,1642473.909
13.33333333,2144.187799,230031.9749
16.16666667,1926.965694,189321.0512
16.66666667,2055.056526,177499.944
16.66666667,3770.855389,447928.0372
10.33333333,6977.892005,1648976.67
14.33333333,3354.109784,465533.6285
11.83333333,6671.295268,1384935.611
16.33333333,6032.666587,1276401.581
12.66666667,2474.451813,376742.7378
13.0,3927.573667,488468.7823
14.0,4169.160183,713568.7811
12.16666667,3157.564355,486031.2234
12.5,5516.522787,737206.41
14.16666667,3854.732661,423905.4594
14.33333333,3021.600646,285200.596
12.33333333,3802.39523,527915.9976
13.0,4241.957404,793152.9547
17.66666667,2915.643811,260686.0463
13.16666667,1335.797951,99198.24414
13.0,2409.350927,271388.0969
14.16666667,12529.744,3515560.815
17.33333333,2184.663889,175057.5256
15.33333333,1907.631508,142791.8992
15.5,2548.209161,286960.9069
16.5,2095.956917,271548.9314
13.83333333,2068.730944,189855.5689
14.0,1886.929355,183234.4745
15.66666667,1690.083526,95577.35307
16.5,1702.486128,107381.6984
18.33333333,1842.445535,204453.272
14.83333333,1242.580524,92149.8356
17.0,2102.155394,207250.355
18.16666667,2136.650163,203158.5153
16.0,1162.504148,79950.42259
15.16666667,1880.397844,179112.3284
15.0,2790.934975,319276.7316
15.16666667,2499.92311,166369.201
18.33333333,2650.495148,253161.8919
11.33333333,1343.739217,104485.7687
15.5,1696.274989,148803.0113
11.16666667,1360.202281,75537.55607
16.0,1553.57243,136699.894
16.16666667,2172.095163,179091.6462
16.33333333,1753.792884,161524.8469
12.0,4021.444825,440625.8531
16.16666667,4768.203808,1111307.644
11.5,7370.536051,1555838.135
12.66666667,10037.698,3528857.655
16.0,3356.142811,462694.5262
13.33333333,4457.801046,786185.374
6.0,22358.48827,22946020.54
14.16666667,1498.232109,128095.7019
8.0,9596.628409,3544750.324
11.33333333,1273.850262,68074.15907
14.0,1997.795686,136910.0718
14.16666667,2032.187316,129665.9547
14.83333333,1189.164252,82503.93817
12.66666667,3853.449104,462593.6134
17.16666667,807.8832681,31397.28564
16.33333333,1053.235359,63781.94191
18.66666667,1492.446361,136335.701
16.16666667,1413.753723,107204.0097
12.0,1597.303196,154852.0093
15.16666667,1315.489246,106433.8134
18.83333333,1851.483806,174860.8873
14.0,699.7047479,29810.7163
14.83333333,1574.994728,126606.9375
14.83333333,1899.71192,159938.9589
16.0,968.7772041,35329.89193
14.33333333,1125.215442,39813.40338
19.33333333,2554.773706,244221.7888
18.83333333,1676.73962,73447.2863
13.83333333,4131.792338,680952.2571
12.5,1212.732654,81447.3391
14.66666667,911.0259849,44688.56163
15.66666667,1589.524349,116881.4674
13.66666667,1937.274205,183588.7742
10.83333333,3207.342079,366787.0101
15.33333333,1507.028022,136800.5284
13.66666667,2823.025174,269190.4348
17.0,1003.224326,42999.05405
10.5,3241.916426,530946.8012
15.66666667,1374.442223,106855.9617
16.16666667,1583.715212,139342.8548
15.0,1550.728364,85261.09375
10.5,3561.812626,728900.9708
4.333333333,3428.380289,740679.2985
3.833333333,4681.253729,865581.6705
9.166666667,9033.034584,4019615.381
5.666666667,6494.132635,1735166.454
4.833333333,10580.11307,6286791.142
5.833333333,14430.70542,7379966.213
5.5,23937.48979,14165808.67
13.5,2735.427571,245528.3206
12.83333333,3152.961979,388042.5865
17.16666667,4703.242452,511313.6601
5.666666667,7670.751099,634293.3737
4.833333333,18642.31015,9910991.329
15.66666667,8158.799159,1080721.809
11.66666667,8296.146048,2436908.337
7.5,34651.60854,48972643.51
4.5,17848.08464,11374924.49
15.5,1524.998394,110061.5333
3.0,13086.9452,5456398.659
11.83333333,3719.60468,651207.5632
3.333333333,23530.07399,24126810.82
5.666666667,14258.22603,2924625.782
9.166666667,7817.489211,1863776.646
15.66666667,4776.505267,647976.933
9.0,9107.863886,1282931.211
7.333333333,5611.281955,829540.5023
5.833333333,7355.971967,2355442.11
11.83333333,6495.765975,1882478.129
13.66666667,2538.05638,312835.3714
7.666666667,9868.375892,4084227.431
7.166666667,7268.711149,1505022.767
7.833333333,8929.693144,3754738.627
11.33333333,15179.77744,4597467.248
6.5,22681.07949,12260333.06
10.16666667,17638.62833,15125273.87
11.83333333,12698.23927,4913520.691
6.5,10178.04247,3257128.716
5.666666667,21029.20071,9051605.987
13.16666667,13609.16043,6900601.27
13.83333333,1905.79778,194303.1363
15.83333333,2914.229789,216454.7028
16.5,2134.090394,212499.0743
5.833333333,9532.118955,3482360.023
10.83333333,6892.41493,2625970.243
14.0,7894.086215,1514009.985
13.16666667,2494.231608,233610.7661
16.66666667,1811.588504,203102.491
16.16666667,1335.605725,87860.03597
13.16666667,2430.022921,275445.1708
4.0,21515.49064,18218829.66
6.0,13043.43978,4842379.883
5.833333333,20750.63547,13801869.81
8.0,18989.68324,10040848.79
6.166666667,8514.616141,4228505.385
14.0,8226.284876,1338595.563
6.0,12651.11232,6773824.516
5.666666667,20286.12159,18949411.17
15.0,2592.601488,403783.5183
6.0,15931.26127,11441694.22
6.0,10461.22883,4452549.924
8.5,17437.04209,9584054.306
13.16666667,3154.496859,551307.3137
11.0,2304.081648,288800.8774
6.0,11442.12901,4530917.723
5.166666667,15625.69665,15046076.81
4.833333333,18273.05703,17698305.5
5.5,6943.049139,3106932.453
11.5,8236.286382,1575592.982
16.33333333,7967.406442,2447053.253
11.83333333,3268.31076,310914.5296
10.66666667,4868.704308,935264.5794
11.16666667,4666.936195,932633.2238
3.666666667,18308.68287,11789545.02
15.16666667,4887.62483,790528.774
6.666666667,8028.687134,2294578.111
4.833333333,9527.332314,4924402.916
8.0,9795.886788,4920894.979
8.5,8220.861808,2845566.424
12.5,10549.13664,2249636.185
5.833333333,11731.73623,5454205.183
7.833333333,10807.16693,4059103.233
10.0,8724.838166,2919162.1
7.666666667,6956.400269,1731453.356
4.833333333,11617.90878,7493918.626
5.5,22529.81347,23984245.18
5.5,10930.92054,5879341.708
7.666666667,8623.003794,3406424.961
6.5,5945.117661,1877838.255
7.666666667,5948.088642,1877588.295
5.166666667,6358.697151,2453533.195
12.83333333,3936.962499,775402.0941
9.833333333,5419.110374,1081885.767
7.666666667,5870.765088,2045270.781
7.833333333,6734.995742,1564753.326
7.333333333,10337.25131,5254294.516
14.5,4969.16998,925788.7604
13.16666667,6518.607361,1688956.333
17.16666667,3558.004376,628511.1722
13.16666667,6477.165896,1963827.355
13.16666667,4509.383315,1092599.716
9.0,6746.047529,1623436.547
4.833333333,10194.90955,2955610.404
6.0,5537.673081,1963703.995
11.5,6207.305276,1925357.047
10.33333333,7685.138439,2465142.146
6.833333333,9988.043296,4428687.223
15.83333333,1581.56486,123449.63
13.16666667,3082.298411,308770.7823
13.33333333,2679.845406,347439.8696
8.333333333,6760.241334,1887740.538
4.833333333,12471.85071,5728761.211
5.833333333,14437.47543,9498785.549
4.666666667,7523.499571,2024280.801
15.33333333,2956.506068,267931.4177
13.16666667,4330.917049,794349.5619
15.0,3466.7342,546440.7929
17.5,4286.511354,679055.406
14.0,7056.526395,2209320.342
15.5,4671.368424,703333.123
12.83333333,4890.131822,1068544.44
5.333333333,9877.371798,4057481.526
6.333333333,15148.55315,11805932.2
7.666666667,8463.634163,2676296.338
4.333333333,8629.677323,3480347.215
14.0,5256.110579,1430235.288
8.5,7967.730174,4204299.934
12.16666667,13453.55518,8076273.255
8.333333333,6367.327354,1556322.102
4.333333333,9189.542019,4032118.287
15.5,5435.50837,646816.6718
12.16666667,6107.180176,848754.3099
11.33333333,5394.383676,863510.9533
6.666666667,7860.657796,2695366.916
7.833333333,4404.260816,818113.549
10.5,4092.890536,611350.1206
16.16666667,8922.509593,1678542.148
14.33333333,2699.913591,366220.9731
12.0,2968.464812,522463.2574
12.66666667,5651.053996,1606208.905
13.66666667,2304.619187,209737.8553
15.16666667,2088.124436,246290.2121
14.83333333,1579.03397,117681.3585
12.0,1728.702469,138616.2204
19.33333333,5614.063562,602166.9553
11.83333333,1629.811433,151810.042
12.0,1283.764758,104873.4508
13.5,1286.787776,90806.13097
13.0,2423.68544,146818.7885
14.16666667,2509.582873,268381.5471
8.0,4520.828412,1112916.467
8.0,5786.101554,1581798.657
8.0,9737.65493,3076906.47
7.833333333,20264.96201,15153438.41
15.16666667,4565.752631,603277.8528
12.33333333,2277.455696,188703.3727
15.83333333,2655.557151,326938.972
16.0,4237.398171,581385.1958
5.166666667,15933.41822,6945451.527
13.83333333,2569.071463,248319.5887
14.16666667,1920.599447,155544.8602
13.66666667,2497.143652,180192.4225
5.666666667,16721.62784,6273622.113
5.833333333,7287.220069,1851877.69
9.0,10446.0324,3449727.791
4.333333333,20076.34398,13906614.28
18.0,1860.167807,132161.2336
5.833333333,18358.56333,9907292.362
18.0,2652.087037,309748.6723
17.33333333,1661.900231,172107.9158
14.33333333,4295.20912,746274.3658
4.833333333,18019.53641,16468260.8
15.83333333,6092.226811,1029402.325
12.33333333,4377.634736,476586.0378
7.833333333,14874.42657,8817853.011
6.5,5920.883581,1189507.493
13.16666667,5024.520326,1104631.108
12.66666667,4509.701052,956299.9674
13.0,2361.842873,333311.3988
8.833333333,3558.768224,566571.4204
11.5,5588.698266,1921146.947
6.333333333,10106.40879,4696727.63
12.83333333,9279.929693,1817876.094
11.66666667,5592.544995,1156409.087
12.5,2354.522228,246307.9738
4.0,16692.02121,14644480.91
10.66666667,7383.704821,2293453.715
4.833333333,11050.32118,4807061.272
10.5,22964.39577,12070267.95
16.66666667,3503.505069,297340.8887
9.666666667,14700.1535,7920929.911
8.666666667,4496.480972,1158850.359
5.166666667,20139.88145,12126803.97
12.0,10991.82949,1664293.528
7.333333333,21850.97723,6048281.554
9.666666667,26491.05939,12365457.09
14.0,8597.219355,1526689.099
12.83333333,13458.79946,5429651.489
13.5,3189.618399,376591.6582
14.0,2706.401854,360390.6097
12.33333333,2840.249413,392513.8335
13.16666667,3393.508698,381118.3875
11.33333333,4275.71844,1002063.725
17.83333333,3253.211314,300814.0281
11.5,14394.37212,11042301.3
4.0,27444.0502,18392577.0
2.833333333,48348.83032,110074645.0
13.5,4261.226706,662958.7823
10.33333333,5649.71872,1315416.091
8.666666667,3939.565547,697396.7489
11.66666667,7630.232955,1207558.02
11.83333333,4777.624502,1009098.474
17.0,6991.991948,980286.8878
12.5,2262.554322,177825.8312
17.83333333,1608.410598,131977.0681
16.0,2778.715518,220626.7766
15.5,3524.161856,227343.4462
14.66666667,5702.276754,1279683.355
16.83333333,4577.661495,239182.3756
10.5,5057.499174,745855.1809
16.83333333,1678.469439,145888.2052
15.5,1331.152159,68847.16618
9.0,10787.70267,2557488.251
13.66666667,2794.989479,358165.048
14.33333333,9622.392873,2204175.699
13.33333333,5394.796965,1042812.223
10.16666667,9733.735581,2348549.954
17.66666667,3106.745853,447576.9726
7.666666667,13567.51003,6844101.062
6.5,14093.39526,4180507.239
6.333333333,13839.87037,7940645.315
5.166666667,11189.9852,3973651.526
5.166666667,6421.240816,1866231.313
5.666666667,6112.684345,2137591.862
6.0,18357.53937,17079101.48
17.16666667,2010.042377,247113.3426
5.166666667,7637.965295,2338118.331
4.5,9625.312294,3933073.975
8.166666667,9939.938665,5323970.201
5.833333333,9056.415706,3156357.3
10.5,3269.891234,648527.0471
15.83333333,1763.189268,168200.1213
13.33333333,1739.830212,185021.5013
13.0,2232.570908,243931.9101
11.66666667,2093.428937,200953.2814
15.66666667,2384.849764,198799.4514
14.33333333,2971.243181,388212.0101
16.0,2109.744984,156192.2439
10.66666667,2497.859536,369199.8196
14.5,3686.234645,489103.9059
10.16666667,2461.412558,268063.5107
16.5,3768.928533,401501.1813
8.333333333,6131.658714,1140361.456
8.833333333,4915.900052,530581.8224
15.33333333,2284.257789,196282.4107
14.16666667,2071.955368,84520.5914
15.33333333,1110.529021,34912.10613
17.83333333,1259.853051,92414.62748
16.66666667,873.7895825,47170.06091
15.66666667,1467.409027,54029.26312
8.333333333,7321.416627,2715222.097
17.5,1399.608683,74124.20277
14.66666667,6064.141467,1283316.36
9.0,9194.023407,4475773.009
19.83333333,2432.128279,207894.5536
12.16666667,6396.595977,754098.742
6.833333333,12478.084,7528701.394
4.833333333,12110.17584,7662713.977
9.666666667,8043.327784,2988660.995
17.5,4047.330765,389646.6414
5.166666667,7527.144957,2557681.08
12.16666667,4949.428259,1196203.02
17.0,9458.371233,1724364.966
14.83333333,856.2236021,43380.97006
12.83333333,3356.577028,200357.3313
18.66666667,3343.013537,442747.4154
17.33333333,9585.685777,1373953.986
18.83333333,3521.658428,338754.4096
16.16666667,2374.620239,132393.2596
17.16666667,1507.85621,82932.17193
12.16666667,3040.455441,448367.3867
4.0,15378.41016,8398030.426
15.83333333,3370.495497,415235.1593
9.166666667,8210.722961,2701110.541
12.0,7778.543172,2152767.342
15.5,2483.871287,168460.7125
10.33333333,7035.206713,2593578.93
10.66666667,4311.987864,918427.1991
10.66666667,6829.835361,1172256.883
6.0,5482.564206,1264592.309
12.83333333,6998.575641,1515791.621
14.66666667,3773.863474,501766.2564
17.33333333,5764.467653,1232081.864
14.5,3828.187762,857000.9941
12.16666667,5050.767716,1306345.196
11.0,3685.347755,374557.089
12.66666667,1195.306186,49676.91886
15.66666667,4761.89246,1002228.173
13.33333333,6979.642256,1629272.87
11.16666667,2713.84144,221955.962
14.66666667,1223.010487,59505.61121
7.333333333,12454.11961,2940990.954
14.5,2392.596952,223602.1738
13.66666667,3864.726941,865184.1738
14.66666667,5486.098311,1257159.603
12.0,3835.72007,635350.0611
14.33333333,3466.87221,395323.4214
13.0,4026.466601,492632.7858
12.83333333,5567.029033,1220172.237
15.83333333,6909.190629,762732.7685
18.33333333,3346.569112,519574.3429
15.66666667,3981.373619,761838.6779
15.0,9761.42937,1071988.675
16.16666667,4225.713971,545012.0577
5.666666667,10495.892,7007793.638
8.0,12686.189,6562923.027
16.83333333,4911.451954,1193786.738
16.66666667,2315.16948,148881.8531
13.16666667,1913.32162,194998.7476
11.66666667,6380.220146,2108840.65
17.66666667,2398.576068,267716.0812
10.33333333,5519.830316,1565642.376
13.66666667,2667.660449,110562.5839
15.5,1633.795612,67613.17755
6.5,16206.2136,13132526.23
3.666666667,14394.04642,6486722.508
4.833333333,14860.8469,8630070.049
16.16666667,4906.050335,822804.6278
12.5,10460.64944,3344898.226
5.5,10140.29248,4637404.188
6.666666667,11144.14923,4736670.659
4.0,9375.486034,4658999.025
7.666666667,4746.227097,829538.944
5.5,10376.52436,5263818.608
12.83333333,9459.367307,3177721.203
13.5,3571.451749,520534.1633
17.33333333,649.6581183,23654.48901
16.0,1199.658282,51749.63717
13.0,1418.858794,126526.2699
16.16666667,4214.710965,561169.2647
13.5,2273.826257,186125.3587
15.16666667,4112.348458,527776.9753
13.5,5390.461792,1049685.898
16.33333333,1712.210535,162272.0375
17.0,2287.210854,259389.6882
16.33333333,1004.396386,59842.64365
14.33333333,3404.187883,546707.1321
17.16666667,1748.711071,155342.6531
15.0,3576.265249,752024.0456
9.666666667,4961.725712,587337.1099
3.0,4757.302633,1298393.389
14.33333333,4591.751087,990305.3275
11.83333333,5175.499208,675967.3893
14.16666667,5395.370663,1208440.286
15.5,4621.757828,1172956.571
6.666666667,11116.82291,4176497.922
8.333333333,10358.79754,5514112.202
5.0,14774.3227,13110351.31
5.5,10360.50977,4341064.292
5.166666667,11119.09747,6699192.548
13.16666667,5345.462697,817224.4463
2.666666667,34740.28551,8662685.329
15.0,4018.289676,519644.3146
15.83333333,2538.588331,298702.461
13.83333333,4855.307273,883903.8027
15.66666667,868.3274193,38378.31826
12.66666667,4895.898,774066.0897
16.16666667,2682.848523,376889.4933
13.0,4324.052204,777797.9364
12.33333333,2541.436201,353705.2927
13.16666667,2845.009647,457590.0841
13.0,3668.216907,454906.8591
14.16666667,3488.06553,454403.262
12.5,1691.416978,166420.7459
15.83333333,10847.50966,3938307.63
13.33333333,5566.175623,951535.5586
16.83333333,3160.776815,326674.4577
15.66666667,3165.072042,576471.9131
15.5,2300.029607,252815.7207
17.83333333,1857.957358,123903.7272
12.66666667,3315.312034,457256.1441
12.33333333,3684.115965,540052.6428
8.0,5878.102012,1658737.262
11.5,4667.257049,972064.339
4.0,10866.32458,7431026.147
8.666666667,14139.75105,8779906.959
15.33333333,1740.993809,149116.9344
13.66666667,1388.272345,108750.273
14.83333333,4509.613012,1134548.907
15.83333333,2439.295758,231861.3077
17.66666667,2627.894268,281449.3509
18.83333333,4039.145089,465014.86
18.16666667,4688.863707,694448.2182
13.5,3384.916053,615303.8286
14.33333333,6164.31786,939759.7839
15.83333333,4661.318596,770573.2808
15.16666667,3010.334049,330741.7348
5.833333333,21648.28355,16064421.86
17.5,4636.640046,846158.6785
6.833333333,5523.091328,1331526.607
17.0,4705.413483,1005174.075
15.83333333,6089.907659,718912.9522
14.83333333,3813.038289,349722.112
16.83333333,3786.870557,468815.5764
14.16666667,1063.888409,57183.08105
18.16666667,3729.981431,695204.4425
15.16666667,3138.43855,348211.1367
17.83333333,1911.891665,107267.811
18.33333333,3192.369308,317785.0806
12.16666667,2162.748057,168970.4193
16.33333333,1392.46701,95143.46105
16.83333333,2620.178195,268831.6901
16.66666667,1963.764915,157287.213
15.5,1796.021445,151710.1818
17.5,3766.420534,232720.8193
17.66666667,6468.77332,910865.8179
15.66666667,5642.330517,1174361.798
14.66666667,2896.300448,387201.7475
18.33333333,4743.494214,588091.5475
16.66666667,4725.048761,551682.3293
14.83333333,2555.413686,201598.4702
12.5,4212.103288,739819.6823
16.66666667,3010.759805,428824.9493
16.33333333,2251.672889,169970.9541
16.66666667,3654.156248,529126.2394
6.0,5349.381141,1182772.319
15.33333333,1764.405691,144946.1993
16.16666667,2132.950177,211656.5681
14.5,13117.86028,2567044.497
14.66666667,2083.412494,243002.7066
8.666666667,6553.229984,1498370.003
16.5,4688.540306,768332.6429
16.33333333,1601.851145,152917.5829
11.33333333,2262.930424,245032.3434
16.33333333,2728.838042,260179.9197
11.16666667,1680.5027,170843.3705
14.83333333,2026.106419,176290.3097
15.83333333,1745.46898,168610.4974
15.66666667,2029.921617,101449.5908
15.5,3337.726012,417074.9686
16.83333333,2395.580303,353246.717
11.33333333,2452.060373,284619.0721
6.166666667,6629.533512,1600721.763
12.33333333,3166.031839,537253.7743
16.83333333,2678.269427,332320.1122
15.66666667,3119.328509,267033.728
14.16666667,6409.806677,1178700.686
16.16666667,3625.923901,454177.8155
16.16666667,1610.661595,150545.127
16.66666667,1227.158059,75790.59913
12.16666667,5417.343095,844647.145
13.83333333,8647.817862,3714314.371
8.333333333,13060.74467,7654935.611
6.666666667,24990.65098,22807007.84
17.5,2742.37718,371911.028
12.33333333,2312.452,215734.0421
12.66666667,3646.926374,751520.3595
12.83333333,2938.947405,421628.1228
18.66666667,2123.490967,234900.679
19.16666667,4040.113653,461827.1844
15.5,1947.516887,171426.0579
10.83333333,4007.951839,522007.1266
12.83333333,1521.239328,107376.9476
14.5,4053.618687,893938.8214
17.16666667,1615.754299,96904.30346
15.0,1848.213744,110086.7356
13.33333333,2441.016192,328738.7671
6.0,13554.78577,8652191.805
5.833333333,19767.5554,14915746.56
10.0,6864.350666,2010735.918
5.666666667,6915.112375,2072677.183
9.333333333,5190.872438,1058594.818
15.16666667,1380.1065,98249.76523
13.83333333,2580.879164,190943.0099
12.83333333,8296.685394,1645609.686
7.5,12196.43645,6589128.797
13.0,5480.947657,1347179.487
15.5,2279.253861,273833.5675
14.33333333,8065.641249,2307431.618
10.5,7509.334473,2744260.929
10.16666667,6093.99951,1132679.783
18.0,2670.218344,294594.5006
18.16666667,520.774831,16573.92211
18.83333333,503.7254223,13518.00051
16.33333333,957.7125702,40007.27965
17.16666667,2504.026142,304932.0385
14.66666667,3990.712486,406101.2004
3.5,15865.17573,11471289.05
8.0,8149.830282,2822448.073
6.0,10286.39684,4246407.794
12.83333333,7041.661348,2071524.744
18.0,4921.800984,614572.1403
12.33333333,6080.030317,1054447.36
6.333333333,14910.70006,6073939.267
7.666666667,9647.02295,3923116.957
13.16666667,4336.549874,615261.1259
16.33333333,4975.878706,758466.2554
4.833333333,9182.844898,2973425.471
13.5,7371.163674,2437382.019
7.5,11678.32518,4204171.041
7.166666667,8670.028532,1388514.469
4.166666667,11633.28406,5199678.718
14.5,3428.080712,478409.5801
15.5,1382.964222,71973.77513
7.0,11357.48889,6634416.391
16.5,1712.7125,134896.2121
11.16666667,6264.991776,1066147.153
6.166666667,6475.714715,1903445.929
8.666666667,19519.22382,16371863.04
8.666666667,10526.88538,4981593.659
6.833333333,19995.50613,14639923.1
10.83333333,13035.51858,4145497.837
9.5,6506.943834,1222267.696
15.16666667,6073.965874,1923375.365
14.33333333,13072.08094,9801123.842
9.5,11777.1963,3373794.513
6.833333333,8372.964138,1378896.32
5.5,10009.96327,5342083.48
4.166666667,13103.68166,6148471.39
6.833333333,9069.273905,2846687.946
11.5,7914.993032,2235591.472
5.333333333,18673.73864,8435307.165
12.5,6641.364743,1338528.204
14.5,5791.901037,1526333.704
10.5,6057.84833,2072437.093
12.83333333,3986.259709,733405.7896
16.0,4457.631649,534991.5107
6.166666667,10514.29107,4416514.552
6.0,20870.97143,12137192.91
14.33333333,8668.300258,3251927.462
4.666666667,13561.87589,7821764.196
10.66666667,19142.14196,14832915.34
12.83333333,16777.23167,9280388.671
11.0,9777.420174,2770359.061
15.0,2997.61472,337153.492
8.666666667,15118.14908,7531516.77
11.83333333,18366.56425,11872478.07
17.16666667,3687.24533,480645.8931
5.0,5132.918113,1484601.524
6.5,4705.079651,694850.9002
4.833333333,27582.37899,23656507.61
4.0,8457.962268,3743478.689
13.5,3257.55295,531747.5391
12.83333333,2658.725962,338570.3007
10.33333333,10873.7358,4248515.874
9.666666667,8516.078456,2114672.303
11.83333333,3850.971882,715596.7067
13.66666667,6152.656785,1227817.489
6.333333333,16433.98267,16987911.96
16.33333333,4273.506822,542303.6102
19.0,4322.906094,930370.1452
13.5,2334.200027,231127.0514
14.0,2536.352834,261145.084
14.0,2482.525343,241067.2058
13.66666667,4340.133807,720588.5734
15.5,2139.631295,212939.4924
17.83333333,3804.388444,828814.7848
14.16666667,1834.369385,136479.257
13.16666667,1723.958161,170319.9381
12.83333333,3421.070807,782244.3201
13.5,7660.400976,1065547.709
12.16666667,5948.02154,1843419.165
3.833333333,9808.13951,5522015.367
7.5,9557.582609,2040387.086
5.333333333,21227.96412,21321879.57
13.5,3770.322901,898193.451
13.66666667,10463.61299,4204792.998
4.666666667,15420.05897,8943464.442
12.0,3327.453253,574045.8399
6.833333333,15464.61366,13104815.78
6.333333333,25817.96613,30336592.23
5.5,10894.25461,5564684.242
1.0,122276.6953,250282817.3
18.33333333,3753.715888,658315.8444
16.66666667,1838.481857,157899.3763
6.333333333,13645.80383,7364336.219
13.16666667,3163.848124,287894.8758
6.666666667,9479.310646,4397240.902
14.0,3970.56742,256460.7777
6.166666667,10557.38148,5962834.488
5.666666667,9222.863783,3235678.034
6.833333333,11912.51161,4035774.05
14.66666667,4201.727592,815796.7457
1.0,8287.131853,3864048.471
4.333333333,9949.356908,5931722.126
6.166666667,6962.526356,1726945.138
14.0,12563.61058,4357820.953
12.0,6466.764684,1116162.633
10.0,7421.473294,1676385.119
7.5,9835.317639,5214008.018
15.33333333,3307.374035,429849.9204
15.16666667,2611.608341,246876.8691
12.33333333,8886.667172,2092320.73
18.0,1707.343062,136150.771
12.83333333,2481.738452,322434.6238
12.5,4905.821805,730565.9363
3.833333333,13399.20635,8510374.295
9.0,5643.803785,1797287.851
6.833333333,13125.20739,6081015.057
10.66666667,2926.205366,389729.8853
17.0,2031.67488,233068.3557
13.5,2245.147121,272815.0059
14.0,1743.421102,141894.3383
4.666666667,16909.98202,16908836.52
4.0,19678.72732,12558464.44
6.166666667,9707.257588,4834744.812
6.666666667,14216.08111,10462503.09
3.666666667,4596.444305,808690.4577
7.5,5170.763398,1655314.673
13.5,6411.61529,1243569.47
12.5,3529.871108,408206.7138
9.333333333,8011.099461,2752810.639
16.33333333,4026.318256,654198.4485
13.16666667,5020.640981,625695.6458
11.0,6454.391746,1535258.141
9.5,11138.34154,2882836.816
13.16666667,4754.732138,729866.3987
16.16666667,2156.136604,169591.4052
12.0,3354.131237,667163.7686
8.833333333,11114.10759,4571925.518
13.0,10618.07961,5783648.337
6.5,13956.90056,5898417.197
17.16666667,2309.389458,201208.1573
15.0,2412.72896,230822.5917
16.16666667,4036.799272,1085691.731
12.33333333,2562.567862,379354.839
17.33333333,1947.921285,205637.5764
11.0,5105.219511,1316349.868
16.5,1706.763673,140891.6515
15.66666667,1859.722552,171921.6033
11.83333333,7675.619857,1958742.368
6.833333333,9254.93143,4336336.415
18.5,5211.39267,1233646.682
8.5,12249.30023,9773847.277
6.166666667,12144.7369,8850770.013
15.0,2726.367995,459928.2746
5.666666667,5387.254294,1713562.785
4.333333333,7113.867251,2762229.442
14.16666667,8634.448646,1400006.027
13.16666667,4433.96268,746864.7443
13.33333333,5670.215933,1741949.282
13.5,5520.740671,646234.6718
6.0,8500.894281,3757306.14
15.83333333,4487.454046,532734.2785
13.0,6105.611753,1837729.658
11.5,6341.467154,2124395.26
9.833333333,7686.713584,2203769.333
16.0,2774.994778,271220.4392
16.5,2339.178296,147427.3579
12.16666667,2890.596987,446040.3234
16.83333333,3466.598238,706810.7064
15.5,7673.226352,1124687.141
11.83333333,2541.336883,243907.4754
14.83333333,1517.487628,125688.5994
